"id","owner","public_repos","public_gists","following","followers","student","professor","engineer","university","name","fork","size","stargazers_count","watchers_count","language","has_pages","forks_count","archived","disabled","open_issues_count"
3127501,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"HutchinsonDroughtIndex",FALSE,4589,7,7,"R",TRUE,2,FALSE,FALSE,4
15867471,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"india_suicides",FALSE,648,0,0,"R",FALSE,0,FALSE,FALSE,0
180258180,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"iomlifetR",TRUE,88,0,0,"R",FALSE,0,FALSE,FALSE,0
3167324,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"ivanhanigan.github.com",FALSE,126172,1,1,"HTML",TRUE,0,FALSE,FALSE,2
13012556,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"ivanhanigan.github.com.raw",FALSE,51541,0,0,"Jupyter Notebook",FALSE,0,FALSE,FALSE,0
47853470,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"manuscript_template",FALSE,25,0,0,"TeX",FALSE,0,FALSE,FALSE,0
179048776,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"MelbNoise2011-risk-map",FALSE,1423,0,0,NA,TRUE,0,FALSE,FALSE,0
51668565,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"minimal-website",FALSE,77,0,0,"CSS",TRUE,0,FALSE,FALSE,0
52123953,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"minimal-website2",FALSE,47948,0,0,"HTML",TRUE,0,FALSE,FALSE,0
3199644,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"POAweather",FALSE,2808,2,2,"R",FALSE,1,FALSE,FALSE,0
4049237,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"ProjectTemplateDemo",FALSE,10992,3,3,"R",FALSE,1,FALSE,FALSE,0
8211952,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"random-website",FALSE,2553,0,0,NA,TRUE,0,FALSE,FALSE,0
5448761,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"RatesTheory",FALSE,286,0,0,"R",TRUE,0,FALSE,FALSE,0
48305746,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"ReproducibleResearchPipelineTemplate-results",FALSE,341,0,0,"R",FALSE,0,FALSE,FALSE,0
22001264,1305767,37,3,6,18,FALSE,TRUE,FALSE,TRUE,"southwest-slopes-and-plains-ecosocial-observatory",FALSE,6,0,0,NA,TRUE,0,FALSE,FALSE,0
177860458,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"2dobjviz",FALSE,128,0,0,"JavaScript",FALSE,0,TRUE,FALSE,0
45424613,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"AI-909",TRUE,7953,0,0,"Java",FALSE,0,FALSE,FALSE,0
13758086,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"android-viewbadger",TRUE,60,0,0,"Java",FALSE,0,FALSE,FALSE,0
31384394,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"appveyor-js-client",FALSE,11,1,1,"JavaScript",FALSE,1,FALSE,FALSE,1
45842647,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"ATAD",TRUE,2402,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
29434139,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"automatatron",FALSE,165,7,7,"Python",FALSE,3,FALSE,FALSE,1
133386747,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"awesome-open-source-organizations",TRUE,33,1,1,NA,FALSE,0,FALSE,FALSE,0
1829938,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"backbone",TRUE,2252,1,1,"JavaScript",FALSE,0,FALSE,FALSE,0
135472832,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"building-htm-systems",TRUE,115038,1,1,"JavaScript",FALSE,0,FALSE,FALSE,0
65914745,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"cell-viz",TRUE,1925,0,0,"JavaScript",TRUE,0,FALSE,FALSE,0
29406586,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"cellular-automata-engine",FALSE,128,1,1,"JavaScript",FALSE,0,FALSE,FALSE,0
460900,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"chess",FALSE,96,1,1,"Groovy",FALSE,0,FALSE,FALSE,0
468848,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"chess-moves",FALSE,6996,1,1,"JavaScript",FALSE,0,FALSE,FALSE,0
14482548,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"chesster",FALSE,250,0,0,"JavaScript",TRUE,0,FALSE,FALSE,0
16592894,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"child-experiment",FALSE,160,0,0,NA,FALSE,0,FALSE,FALSE,0
45842406,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"Clairvaux",TRUE,1060,0,0,"Java",FALSE,0,FALSE,FALSE,0
45842494,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"CloudSonar",FALSE,8460,0,0,"Java",FALSE,0,FALSE,FALSE,0
50525154,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"cortical-learning-algorithm-js",TRUE,32791,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
34864991,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"cortipy",TRUE,216,0,0,"Python",FALSE,0,FALSE,FALSE,0
273648,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"Dangerbot-Logic-Engine",FALSE,80,1,1,"Groovy",FALSE,0,FALSE,FALSE,0
1774665,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"documentjs",TRUE,2846,1,1,"JavaScript",FALSE,0,FALSE,FALSE,0
16153647,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"dotfiles",TRUE,437,0,0,"Shell",FALSE,0,FALSE,FALSE,0
35167778,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"dummy",FALSE,124,0,0,NA,FALSE,0,FALSE,FALSE,0
45842774,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"ecg-htm",TRUE,38104,0,0,"Python",FALSE,0,FALSE,FALSE,0
364084,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"enrollio",TRUE,1236,1,1,"JavaScript",FALSE,1,FALSE,FALSE,0
835805,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"env-js",TRUE,22246,1,1,"JavaScript",FALSE,1,FALSE,FALSE,0
10976599,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"experiments",TRUE,52,1,1,"Shell",FALSE,1,FALSE,FALSE,0
12516858,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"fairgrove",FALSE,140,0,0,NA,TRUE,0,FALSE,FALSE,0
91620058,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"flight-path-anomaly-detection-system",TRUE,6000,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
55368657,15566,189,127,119,272,FALSE,FALSE,FALSE,FALSE,"flink-htm",TRUE,190,0,0,"Scala",FALSE,0,FALSE,FALSE,0
58133096,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"bbhtm",TRUE,1654,0,0,"Python",FALSE,0,FALSE,FALSE,0
49875250,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"BPL",TRUE,29743,0,0,"Matlab",FALSE,0,FALSE,FALSE,0
42043837,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"climateviewer",TRUE,82826,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
65754547,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"CUE-CNN",TRUE,329,0,0,"Python",FALSE,0,FALSE,FALSE,0
53588277,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"deeplearningBOT",FALSE,0,0,0,NA,FALSE,0,FALSE,FALSE,0
61133676,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"DeepMind-Atari-Deep-Q-Learner",TRUE,31965,0,0,"Lua",FALSE,0,FALSE,FALSE,0
57982435,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"discourse",TRUE,188589,0,0,"Ruby",FALSE,0,FALSE,FALSE,0
47324792,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"dotfiles",FALSE,328,0,0,"VimL",FALSE,0,FALSE,FALSE,0
58204923,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"drywall",TRUE,9546,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
47702337,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"elasticsearch",TRUE,23,0,0,NA,FALSE,0,FALSE,FALSE,0
41954935,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"frontend-maven-plugin",TRUE,3499,0,0,"Java",FALSE,0,FALSE,FALSE,0
67364318,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"gym",TRUE,2653,0,0,"Python",FALSE,0,FALSE,FALSE,0
80998117,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"hepwori.github.io",TRUE,502,0,0,"HTML",FALSE,0,FALSE,FALSE,0
40595237,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"htmengine-traffic-tutorial",TRUE,4636,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
47613541,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"htm_presentation",FALSE,45872,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
60075472,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"impress.js",TRUE,12429,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
55312716,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"koa-pg-session",TRUE,47,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
40236962,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"libxml2",TRUE,18611,0,0,"C",FALSE,0,FALSE,FALSE,0
48884385,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"micropsi2",TRUE,51027,0,0,"Python",FALSE,0,FALSE,FALSE,0
58775052,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"models",TRUE,166726,0,0,"Python",FALSE,0,FALSE,FALSE,0
47702451,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"mongodb",TRUE,14,0,0,NA,FALSE,0,FALSE,FALSE,0
53958180,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"myo_and_stuff",FALSE,292,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
42441967,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"nest",TRUE,177628,0,0,"Java",FALSE,0,FALSE,FALSE,0
40187365,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"netjs",TRUE,152060,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
55045380,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"neural-style",TRUE,23470,0,0,"Lua",FALSE,0,FALSE,FALSE,0
38165471,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"nostradamIQ",TRUE,113930,1,1,"JavaScript",FALSE,0,FALSE,FALSE,0
39998587,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"noTAre",FALSE,28295,0,0,"JavaScript",FALSE,5,FALSE,FALSE,1
51165988,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"numenta-apps",TRUE,54829,0,0,"Python",FALSE,0,FALSE,FALSE,0
35297446,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"numenta.org",TRUE,178374,0,0,"HTML",TRUE,0,FALSE,FALSE,0
31376719,9993908,58,1,295,80,FALSE,FALSE,FALSE,FALSE,"NuMozart",FALSE,5304,7,7,"Python",FALSE,1,FALSE,FALSE,0
100274425,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"ac1200",TRUE,3554,0,0,"C",FALSE,0,FALSE,FALSE,0
96551302,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"aframe-boilerplate",TRUE,5440,0,0,"HTML",FALSE,0,FALSE,FALSE,0
45253545,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"alchemy-lite",FALSE,82,3,3,"C",FALSE,1,FALSE,FALSE,0
164915236,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"android",FALSE,407,0,0,"Java",FALSE,0,FALSE,FALSE,0
105154973,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"Android-ImageMagick",TRUE,80690,0,0,"C",FALSE,0,FALSE,FALSE,0
108447176,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"android-rs-glue",TRUE,335,0,0,"Rust",FALSE,0,FALSE,FALSE,0
174589812,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"Apollo-11",TRUE,2143,0,0,"Assembly",FALSE,0,FALSE,FALSE,0
111006654,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"arcore-demo",FALSE,831,0,0,"Java",FALSE,0,FALSE,FALSE,0
119843160,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"AutoSploit",TRUE,52,0,0,"Python",FALSE,0,FALSE,FALSE,0
110845911,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"basho",FALSE,9,0,0,"Shell",FALSE,0,TRUE,FALSE,0
109425169,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"beautifulsoup",FALSE,147,0,0,"Python",FALSE,0,FALSE,FALSE,0
87133337,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"biglog",FALSE,32,0,0,"Go",FALSE,0,FALSE,FALSE,0
115157716,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"bio",FALSE,9923,0,0,"CSS",FALSE,0,FALSE,FALSE,0
175251112,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"blogtemplate",TRUE,7432,0,0,"TypeScript",TRUE,0,FALSE,FALSE,0
102494782,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"bookmark-server",TRUE,7,0,0,"Python",FALSE,0,FALSE,FALSE,0
85119493,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"bracket",FALSE,7144,0,0,"Jupyter Notebook",FALSE,0,FALSE,FALSE,0
122344296,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"capsnet",TRUE,1089,0,0,"Python",FALSE,0,FALSE,FALSE,0
118408362,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"capsnet-tensorflow",TRUE,12226,0,0,"Python",FALSE,0,FALSE,FALSE,0
123031404,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"capsule-GAN",TRUE,1782,0,0,"Jupyter Notebook",FALSE,0,FALSE,FALSE,0
122647174,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"Capsule-Network-Tutorial",TRUE,12,0,0,"Jupyter Notebook",FALSE,0,FALSE,FALSE,0
110720031,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"cloudfunc",FALSE,59,4,4,"TypeScript",FALSE,0,TRUE,FALSE,0
151515751,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"CNN-for-Stock-Market-Prediction-PyTorch",TRUE,205246,0,0,"Python",FALSE,0,FALSE,FALSE,0
166232669,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"compiler",FALSE,6,0,0,"Rust",FALSE,0,FALSE,FALSE,0
133538588,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"compose",FALSE,914,0,0,"Java",FALSE,0,FALSE,FALSE,0
157781438,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"concurrency-rs",FALSE,1,0,0,"Rust",FALSE,1,FALSE,FALSE,0
106708406,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"contract",FALSE,4,0,0,NA,FALSE,0,FALSE,FALSE,0
78776705,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"cpp",FALSE,0,0,0,"C++",FALSE,0,FALSE,FALSE,0
59853380,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"crenshaw-go",TRUE,32,0,0,"Go",FALSE,0,FALSE,FALSE,0
162339880,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"crust",FALSE,5,0,0,"Rust",FALSE,0,FALSE,FALSE,0
141482509,4822375,156,165,70,23,FALSE,FALSE,TRUE,FALSE,"ctrs",FALSE,11,55,55,"Rust",FALSE,2,FALSE,FALSE,0
37178964,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,".emacs.d",FALSE,120,0,0,NA,FALSE,0,FALSE,FALSE,0
33399513,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"acl-chinese",TRUE,7569,0,0,"Common Lisp",FALSE,0,FALSE,FALSE,0
25683224,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"agriculture",TRUE,7990,0,0,NA,FALSE,0,FALSE,FALSE,0
35953597,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"austin",TRUE,453,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
28540487,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"AutoBlogged-Addons",TRUE,647,0,0,"PHP",FALSE,0,FALSE,FALSE,0
26688644,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"awesome-machine-learning",TRUE,1986,0,0,"Python",FALSE,0,FALSE,FALSE,0
28770991,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"azimuth",TRUE,1682,0,0,NA,FALSE,0,FALSE,FALSE,0
25962113,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"bash-it",TRUE,34394,0,0,NA,FALSE,0,FALSE,FALSE,0
28472940,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"bf3-aggregator",TRUE,1941,0,0,"Python",FALSE,0,FALSE,FALSE,0
32370535,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"bokeh",TRUE,113098,0,0,"CoffeeScript",FALSE,0,FALSE,FALSE,0
30427143,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"btcrobot",TRUE,12421,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
27419559,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"business-model-canvas",TRUE,140,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
34070487,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"cccc",FALSE,62716,0,0,"Emacs Lisp",FALSE,0,FALSE,FALSE,0
33518254,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"cider",TRUE,3780,0,0,"Emacs Lisp",FALSE,0,FALSE,FALSE,0
33971523,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"cl-bayesian",TRUE,158,0,0,"Common Lisp",FALSE,0,FALSE,FALSE,0
33417954,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"cl-langutils",TRUE,2553,0,0,"Common Lisp",FALSE,0,FALSE,FALSE,0
35856309,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"clj-drone",TRUE,7841,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
36091436,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"clojure-style-guide",TRUE,897,0,0,NA,FALSE,0,FALSE,FALSE,0
34444399,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"clojurescript",TRUE,6847,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
29221481,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"coffeescript",TRUE,13946,0,0,"CoffeeScript",FALSE,0,FALSE,FALSE,0
44667316,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"coming-soon",TRUE,1699,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
33651074,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"common-lisp-stat",TRUE,8588,0,0,"Common Lisp",FALSE,0,FALSE,FALSE,0
33168196,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"CoreNLP",TRUE,198543,0,0,"Java",FALSE,0,FALSE,FALSE,0
27439294,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"crab",TRUE,583,0,0,"Python",FALSE,0,FALSE,FALSE,0
170437124,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"cysignals",TRUE,353,0,0,"Python",FALSE,0,FALSE,FALSE,0
50400565,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"data-science-and-r-landing",FALSE,4444,0,0,"CSS",TRUE,0,FALSE,FALSE,0
52260335,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"DataScienceAndR",TRUE,41633,0,0,"HTML",TRUE,0,FALSE,FALSE,0
33287138,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"dataset",TRUE,5627,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
35190806,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"devbox",TRUE,227,0,0,"HTML",FALSE,0,FALSE,FALSE,0
28943750,8140670,129,1,132,20,FALSE,FALSE,FALSE,FALSE,"DiscoverMeteor_zh",TRUE,249,0,0,NA,FALSE,0,FALSE,FALSE,0
48819547,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"aifh",TRUE,5755,0,0,"C#",FALSE,0,FALSE,FALSE,0
5640440,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"backbone_test",FALSE,566,1,1,"JavaScript",FALSE,1,FALSE,FALSE,0
60420853,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"catacumba",TRUE,1887,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
27423990,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"chat-client",FALSE,844,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
14802546,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"chord",TRUE,125,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
15934132,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"clj-http",TRUE,1078,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
20228396,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"clj-http-fake",TRUE,222,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
6535562,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"clj-mml",FALSE,1199,3,3,"Clojure",FALSE,0,FALSE,FALSE,0
17994632,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"clj-pypy",TRUE,212,0,0,"Python",FALSE,0,FALSE,FALSE,0
15934648,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"clj-time",TRUE,371,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
18940709,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"cljubatus",FALSE,0,0,0,NA,FALSE,0,FALSE,FALSE,0
18370028,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"clojure-cookbook",TRUE,9673,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
75733126,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"CocoaPods",TRUE,71691,0,0,"Ruby",FALSE,0,FALSE,FALSE,0
49284013,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"compojure-api",TRUE,1364,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
75738328,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"Core",TRUE,11726,0,0,"Ruby",FALSE,0,FALSE,FALSE,0
78425114,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"crawl_r",TRUE,4778,0,0,"Roff",FALSE,0,FALSE,FALSE,0
9456434,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"datomic_in_action",FALSE,632,3,3,"Shell",FALSE,0,FALSE,FALSE,0
12505386,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"diff-match-patch",FALSE,148,1,1,"Java",FALSE,1,FALSE,FALSE,1
178235161,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"dryrb_talk",FALSE,851,0,0,"Ruby",FALSE,0,FALSE,FALSE,0
5738824,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"elasticsearch_example",FALSE,220,0,0,"JavaScript",FALSE,0,FALSE,FALSE,0
46561971,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"elastisch",TRUE,2145,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
46673648,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"elastisch.docs",TRUE,526,0,0,"HTML",FALSE,0,FALSE,FALSE,0
77041425,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"elastisch.shield",TRUE,153,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
8234391,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"environ",TRUE,73,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
14045002,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"fantom_hydra",FALSE,116,0,0,"Ruby",FALSE,1,FALSE,FALSE,1
23049752,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"fnhouse",TRUE,129,0,0,NA,FALSE,0,FALSE,FALSE,0
23493484,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"grimoire",TRUE,13200,0,0,NA,FALSE,0,FALSE,FALSE,0
4071722,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"hackdaymanifesto.github.com",TRUE,149,0,0,NA,FALSE,0,FALSE,FALSE,0
14731554,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"heljs",FALSE,1976,0,0,"JavaScript",TRUE,0,FALSE,FALSE,0
23475505,1223889,76,23,264,46,FALSE,FALSE,FALSE,FALSE,"herald.services",FALSE,236,0,0,"Clojure",FALSE,0,FALSE,FALSE,0
25601849,2340086,30,19,44,47,FALSE,FALSE,FALSE,FALSE,"awesome-machine-learning",TRUE,1090,5,5,"Python",FALSE,1,FALSE,FALSE,0
37613540,2340086,30,19,44,47,FALSE,FALSE,FALSE,FALSE,"community.research",TRUE,89,0,0,NA,FALSE,0,FALSE,FALSE,0
59497246,2340086,30,19,44,47,FALSE,FALSE,FALSE,FALSE,"Flowless",TRUE,129,0,0,"Java",FALSE,0,FALSE,FALSE,0
44132165,2340086,30,19,44,47,FALSE,FALSE,FALSE,FALSE,"FXMaps",TRUE,18315,2,2,"Java",FALSE,0,FALSE,FALSE,0
41374031,2340086,30,19,44,47,FALSE,FALSE,FALSE,FALSE,"Gamahead-Collaboration",FALSE,92,1,1,"Java",FALSE,1,FALSE,FALSE,0
78021172,2340086,30,19,44,47,FALSE,FALSE,FALSE,FALSE,"HGraph",TRUE,1195,0,0,"Java",FALSE,0,FALSE,FALSE,0
75178268,2340086,30,19,44,47,FALSE,FALSE,FALSE,FALSE,"HTM-theory-viz",TRUE,691,0,0,NA,FALSE,0,FALSE,FALSE,0
31932306,2340086,30,19,44,47,FALSE,FALSE,FALSE,FALSE,"htm.java",TRUE,105598,2,2,"Java",FALSE,0,FALSE,FALSE,0
40925073,2340086,30,19,44,47,FALSE,FALSE,FALSE,FALSE,"htm.java-examples",TRUE,115756,0,0,"Java",FALSE,0,FALSE,FALSE,0
